ticket_id,department_id,request_type,priority,opened_date,closed_date,sla_target_days,status
T004259,D003,Payroll Issue,Low,2025-07-26,2025-07-29,7,Closed
T004260,D004,Onboarding,Low,2025-11-21,2025-11-27,7,Closed
T004261,D002,Benefits Question,Medium,2025-07-15,2025-07-16,5,Closed
T004262,D009,IT Access,Critical,2025-02-03,,1,Open
T004263,D006,System Support,Medium,2025-09-07,2025-09-09,5,Closed
T004264,D003,Onboarding,Medium,2024-10-31,2024-11-05,5,Closed
T004265,D001,Benefits Question,Medium,2025-11-04,2025-11-06,5,Closed
T004266,D005,Onboarding,Low,2024-10-20,2024-10-27,7,Closed
T004267,D009,IT Access,Critical,2025-12-20,,1,Open
T004268,D003,IT Access,Critical,2025-04-25,2025-04-30,1,Closed
T004269,D003,Payroll Issue,High,2025-05-18,2025-05-23,3,Closed
T004270,D010,Benefits Question,Critical,2025-01-15,2025-01-16,1,Closed
T004271,D004,Vendor Request,Medium,2026-04-04,,5,In Progress
T004272,D012,IT Access,Medium,2024-11-02,2024-11-04,5,Closed
T004273,D011,Onboarding,Low,2025-07-13,2025-07-18,7,Closed
T004274,D007,Payroll Issue,Low,2025-10-31,2025-11-04,7,Closed
T004275,D005,Vendor Request,Critical,2024-08-17,2024-08-20,1,Closed
T004276,D011,Vendor Request,Critical,2024-10-23,,1,In Progress
T004277,D009,Vendor Request,High,2025-03-28,,3,Open
T004278,D010,Onboarding,Critical,2024-10-19,2024-10-23,1,Closed
T004279,D009,Vendor Request,Medium,2025-11-24,2025-11-27,5,Closed
T004280,D009,Vendor Request,Medium,2024-07-31,2024-08-04,5,Closed
T004281,D001,Payroll Issue,Low,2025-06-16,2025-06-20,7,Closed
T004282,D010,Benefits Question,High,2026-03-26,2026-03-28,3,Closed
T004283,D002,Onboarding,Critical,2024-07-30,2024-08-04,1,Closed
T004284,D007,Benefits Question,High,2026-02-06,,3,In Progress
T004285,D001,Benefits Question,Critical,2025-04-01,2025-04-06,1,Closed
T004286,D004,IT Access,Medium,2025-12-18,2025-12-24,5,Closed
T004287,D011,Payroll Issue,Critical,2024-09-01,2024-09-07,1,Closed
T004288,D010,System Support,Medium,2024-12-12,,5,Open
T004289,D011,Benefits Question,Critical,2025-12-10,2025-12-14,1,Closed
T004290,D004,Payroll Issue,Low,2026-05-01,2026-05-07,7,Closed
T004291,D004,Vendor Request,High,2026-05-01,2026-05-05,3,Closed
T004292,D008,Vendor Request,Critical,2024-06-08,2024-06-11,1,Closed
T004293,D012,Vendor Request,High,2026-03-17,2026-03-22,3,Closed
T004294,D004,Vendor Request,Medium,2025-08-25,2025-08-28,5,Closed
T004295,D007,IT Access,Medium,2024-10-22,2024-10-30,5,Closed
T004296,D011,IT Access,High,2025-08-14,2025-08-20,3,Closed
T004297,D001,Benefits Question,Critical,2026-02-18,,1,Open
T004298,D007,System Support,Critical,2024-11-09,2024-11-12,1,Closed
T004299,D002,Onboarding,High,2025-09-16,2025-09-23,3,Closed
T004300,D009,Onboarding,Critical,2025-04-01,2025-04-04,1,Closed
T004301,D008,IT Access,High,2025-08-14,,3,In Progress
T004302,D004,Benefits Question,Medium,2024-06-06,2024-06-10,5,Closed
T004303,D001,IT Access,Medium,2025-03-15,2025-03-22,5,Closed
T004304,D005,IT Access,Low,2025-06-28,2025-07-07,7,Closed
T004305,D004,System Support,High,2025-05-15,2025-05-18,3,Closed
T004306,D001,Vendor Request,Critical,2026-03-31,2026-04-03,1,Closed
T004307,D006,Onboarding,Critical,2026-02-23,2026-03-01,1,Closed
T004308,D010,Benefits Question,High,2024-09-17,2024-09-19,3,Closed
T004309,D006,IT Access,Low,2025-02-18,2025-03-01,7,Closed
T004310,D008,Vendor Request,Low,2026-03-28,2026-03-30,7,Closed
T004311,D011,Onboarding,Low,2026-04-24,2026-04-28,7,Closed
T004312,D007,Benefits Question,Critical,2025-09-06,2025-09-06,1,Closed
T004313,D012,System Support,High,2025-05-07,2025-05-08,3,Closed
T004314,D003,Payroll Issue,Medium,2026-03-26,2026-03-29,5,Closed
T004315,D002,Onboarding,Critical,2024-09-20,2024-09-25,1,Closed
T004316,D007,Payroll Issue,Low,2025-11-19,,7,Open
T004317,D001,Benefits Question,Low,2025-07-26,2025-07-28,7,Closed
T004318,D003,Payroll Issue,Critical,2025-09-24,2025-09-26,1,Closed
T004319,D010,Payroll Issue,Critical,2025-06-21,,1,In Progress
T004320,D003,Vendor Request,High,2025-11-03,2025-11-07,3,Closed
T004321,D004,IT Access,Low,2025-01-28,2025-02-05,7,Closed
T004322,D001,Benefits Question,Critical,2025-01-28,2025-01-31,1,Closed
T004323,D002,Payroll Issue,Critical,2026-05-25,2026-05-28,1,Closed
T004324,D003,System Support,Critical,2024-12-19,2024-12-20,1,Closed
T004325,D002,IT Access,Critical,2025-12-31,2026-01-06,1,Closed
T004326,D010,System Support,High,2025-06-07,2025-06-11,3,Closed
T004327,D008,Benefits Question,High,2025-11-08,2025-11-11,3,Closed
T004328,D011,System Support,High,2025-06-29,2025-07-02,3,Closed
T004329,D009,Payroll Issue,High,2024-12-01,,3,In Progress
T004330,D010,Payroll Issue,Medium,2024-10-07,2024-10-11,5,Closed
T004331,D001,Vendor Request,Critical,2024-07-03,,1,Open
T004332,D005,Benefits Question,High,2026-02-15,2026-02-16,3,Closed
T004333,D008,System Support,Critical,2024-09-20,2024-09-24,1,Closed
T004334,D001,Onboarding,High,2025-09-09,2025-09-14,3,Closed
T004335,D002,Payroll Issue,Medium,2024-10-24,2024-10-30,5,Closed
T004336,D004,Payroll Issue,Critical,2024-11-12,2024-11-15,1,Closed
T004337,D003,IT Access,High,2024-11-21,2024-11-26,3,Closed
T004338,D012,Vendor Request,Critical,2025-03-26,2025-03-27,1,Closed
T004339,D010,Benefits Question,High,2025-04-17,2025-04-19,3,Closed
T004340,D002,Payroll Issue,Medium,2025-08-03,2025-08-06,5,Closed
T004341,D010,Vendor Request,Low,2025-07-23,2025-07-24,7,Closed
T004342,D006,IT Access,Critical,2025-08-29,2025-09-06,1,Closed
T004343,D007,Payroll Issue,Critical,2025-01-02,2025-01-04,1,Closed
T004344,D008,IT Access,High,2026-05-17,2026-05-25,3,Closed
T004345,D002,Benefits Question,Medium,2024-11-08,,5,In Progress
T004346,D008,Vendor Request,Critical,2025-06-06,2025-06-10,1,Closed
T004347,D010,Payroll Issue,Critical,2025-01-12,2025-01-14,1,Closed
T004348,D007,Payroll Issue,High,2025-11-24,2025-11-28,3,Closed
T004349,D004,Onboarding,Medium,2024-11-15,2024-11-21,5,Closed
T004350,D003,Onboarding,High,2025-05-16,,3,In Progress
T004351,D007,IT Access,Low,2024-10-05,2024-10-11,7,Closed
T004352,D002,System Support,Low,2025-12-28,2026-01-01,7,Closed
T004353,D003,Onboarding,Critical,2025-07-17,,1,In Progress
T004354,D002,System Support,Medium,2026-01-05,,5,In Progress
T004355,D001,IT Access,Critical,2025-04-07,2025-04-11,1,Closed
T004356,D001,Payroll Issue,High,2025-01-07,2025-01-13,3,Closed
T004357,D006,System Support,High,2025-04-05,,3,Open
T004358,D011,Onboarding,Low,2025-05-15,,7,Open
T004359,D003,Benefits Question,High,2025-08-27,2025-08-31,3,Closed
T004360,D002,IT Access,Low,2024-10-01,2024-10-05,7,Closed
T004361,D010,IT Access,Medium,2025-07-13,2025-07-18,5,Closed
T004362,D007,Vendor Request,Low,2025-08-09,2025-08-14,7,Closed
T004363,D005,Onboarding,High,2024-09-08,2024-09-16,3,Closed
T004364,D009,IT Access,High,2025-10-06,2025-10-10,3,Closed
T004365,D002,Vendor Request,High,2026-05-20,2026-05-23,3,Closed
T004366,D003,System Support,Low,2026-04-21,2026-04-23,7,Closed
T004367,D008,Onboarding,Medium,2025-08-16,2025-08-22,5,Closed
T004368,D001,Vendor Request,High,2025-12-13,2025-12-17,3,Closed
T004369,D011,Payroll Issue,Critical,2026-01-25,2026-01-28,1,Closed
T004370,D008,Benefits Question,High,2025-04-29,2025-05-04,3,Closed
T004371,D005,System Support,Critical,2025-08-28,2025-08-31,1,Closed
T004372,D007,Payroll Issue,High,2026-03-16,2026-03-21,3,Closed
T004373,D011,Benefits Question,Medium,2026-03-02,2026-03-04,5,Closed
T004374,D004,Vendor Request,Medium,2024-08-24,2024-08-28,5,Closed
T004375,D012,Payroll Issue,Low,2026-04-29,2026-05-02,7,Closed
T004376,D002,IT Access,Low,2025-01-12,,7,In Progress
T004377,D002,Vendor Request,Medium,2025-10-06,2025-10-08,5,Closed
T004378,D003,System Support,Low,2024-08-04,2024-08-07,7,Closed
T004379,D005,Benefits Question,High,2025-04-28,2025-04-30,3,Closed
T004380,D010,Payroll Issue,Critical,2026-02-02,2026-02-06,1,Closed
T004381,D007,Vendor Request,Low,2025-11-26,2025-12-01,7,Closed
T004382,D011,System Support,High,2025-03-20,2025-03-22,3,Closed
T004383,D012,Payroll Issue,Critical,2024-08-14,2024-08-17,1,Closed
T004384,D011,IT Access,High,2024-07-04,,3,In Progress
T004385,D007,Payroll Issue,High,2024-08-14,2024-08-24,3,Closed
T004386,D002,IT Access,Low,2025-09-15,2025-09-22,7,Closed
T004387,D007,Payroll Issue,Critical,2026-05-14,2026-05-16,1,Closed
T004388,D008,System Support,Critical,2025-12-09,2025-12-11,1,Closed
T004389,D012,Benefits Question,Critical,2026-02-12,2026-02-14,1,Closed
T004390,D003,Benefits Question,Critical,2025-12-16,2025-12-17,1,Closed
T004391,D011,Benefits Question,Medium,2024-07-10,2024-07-12,5,Closed
T004392,D001,Payroll Issue,High,2025-04-07,2025-04-11,3,Closed
T004393,D007,IT Access,Critical,2024-07-12,2024-07-15,1,Closed
T004394,D003,IT Access,Medium,2024-11-17,2024-11-21,5,Closed
T004395,D009,Onboarding,Critical,2026-02-10,2026-02-24,1,Closed
T004396,D004,System Support,Medium,2024-09-11,,5,In Progress
T004397,D007,IT Access,Low,2024-07-06,2024-07-12,7,Closed
T004398,D012,Benefits Question,High,2025-06-18,2025-06-22,3,Closed
T004399,D006,IT Access,Low,2025-07-09,2025-07-18,7,Closed
T004400,D009,Payroll Issue,Medium,2025-03-15,2025-03-23,5,Closed
T004401,D003,Benefits Question,High,2025-06-09,2025-06-11,3,Closed
T004402,D009,Vendor Request,Medium,2025-12-05,2025-12-07,5,Closed
T004403,D007,System Support,Low,2024-09-19,2024-09-21,7,Closed
T004404,D008,System Support,High,2024-09-30,2024-10-03,3,Closed
T004405,D009,Vendor Request,Low,2024-12-10,2024-12-11,7,Closed
T004406,D005,Benefits Question,Low,2026-05-25,,7,In Progress
T004407,D007,Onboarding,Low,2025-11-21,2025-11-29,7,Closed
T004408,D007,Vendor Request,Medium,2024-10-20,2024-10-22,5,Closed
T004409,D006,Onboarding,Medium,2026-02-06,2026-02-13,5,Closed
T004410,D005,Benefits Question,Low,2024-12-04,2024-12-07,7,Closed
T004411,D004,System Support,High,2025-12-10,,3,In Progress
T004412,D007,Benefits Question,Low,2025-09-25,,7,In Progress
T004413,D009,Payroll Issue,Low,2026-03-15,,7,Open
T004414,D004,Vendor Request,Medium,2026-02-19,2026-02-19,5,Closed
T004415,D007,IT Access,Critical,2024-08-18,2024-08-22,1,Closed
T004416,D002,Benefits Question,Critical,2024-09-19,,1,In Progress
T004417,D001,Onboarding,High,2024-10-02,2024-10-09,3,Closed
T004418,D011,IT Access,Critical,2026-01-03,2026-01-12,1,Closed
T004419,D004,Onboarding,High,2024-11-26,,3,Open
T004420,D004,Vendor Request,High,2026-04-08,2026-04-10,3,Closed
T004421,D003,Onboarding,Medium,2026-04-07,2026-04-11,5,Closed
T004422,D011,Vendor Request,Low,2024-09-20,2024-09-24,7,Closed
T004423,D006,System Support,Medium,2025-03-03,2025-03-06,5,Closed
T004424,D008,IT Access,Low,2025-11-17,2025-11-23,7,Closed
T004425,D012,System Support,High,2024-09-20,2024-09-21,3,Closed
T004426,D003,System Support,High,2026-02-19,2026-02-21,3,Closed
T004427,D011,Benefits Question,Critical,2026-03-17,2026-03-20,1,Closed
T004428,D003,Vendor Request,Medium,2025-03-11,2025-03-13,5,Closed
T004429,D012,Payroll Issue,High,2026-02-11,2026-02-14,3,Closed
T004430,D002,Benefits Question,High,2025-05-06,2025-05-10,3,Closed
T004431,D009,System Support,Low,2025-03-20,,7,Open
T004432,D002,Payroll Issue,Low,2025-11-16,2025-11-16,7,Closed
T004433,D001,Payroll Issue,Low,2025-01-03,,7,In Progress
T004434,D005,Payroll Issue,Low,2024-07-21,2024-07-23,7,Closed
T004435,D008,Benefits Question,Low,2024-09-24,2024-09-28,7,Closed
T004436,D009,Onboarding,Critical,2025-01-16,2025-01-23,1,Closed
T004437,D002,Vendor Request,High,2025-08-07,2025-08-09,3,Closed
T004438,D002,Benefits Question,Low,2024-11-01,2024-11-06,7,Closed
T004439,D006,Payroll Issue,Critical,2024-11-29,2024-11-30,1,Closed
T004440,D004,Onboarding,High,2025-12-16,,3,In Progress
T004441,D010,IT Access,Low,2024-10-28,2024-11-03,7,Closed
T004442,D003,Benefits Question,Medium,2024-06-24,2024-06-27,5,Closed
T004443,D009,System Support,Medium,2026-03-23,2026-03-26,5,Closed
T004444,D008,System Support,High,2026-01-15,2026-01-16,3,Closed
T004445,D001,Benefits Question,Critical,2025-12-10,2025-12-13,1,Closed
T004446,D007,IT Access,Critical,2025-09-28,2025-10-03,1,Closed
T004447,D003,Payroll Issue,Critical,2025-05-15,2025-05-16,1,Closed
T004448,D010,System Support,Low,2024-06-23,2024-06-26,7,Closed
T004449,D012,Payroll Issue,Critical,2024-09-06,2024-09-07,1,Closed
T004450,D009,Vendor Request,Critical,2026-02-19,,1,Open
T004451,D006,System Support,High,2024-12-30,2025-01-03,3,Closed
T004452,D004,IT Access,Low,2025-10-25,2025-11-01,7,Closed
T004453,D004,IT Access,High,2025-09-09,,3,In Progress
T004454,D011,Benefits Question,High,2024-07-29,,3,In Progress
T004455,D007,System Support,Low,2026-04-02,2026-04-02,7,Closed
T004456,D006,Vendor Request,Low,2025-03-17,2025-03-21,7,Closed
T004457,D003,IT Access,Low,2026-03-14,2026-03-21,7,Closed
T004458,D003,Vendor Request,Critical,2024-09-21,2024-09-24,1,Closed
T004459,D009,Onboarding,High,2025-03-04,,3,In Progress
T004460,D010,IT Access,High,2026-05-21,2026-05-24,3,Closed
T004461,D005,Onboarding,Critical,2024-09-03,2024-09-08,1,Closed
T004462,D001,IT Access,Low,2026-03-31,2026-04-04,7,Closed
T004463,D011,Payroll Issue,High,2025-03-30,2025-03-30,3,Closed
T004464,D007,Payroll Issue,High,2024-06-21,2024-06-23,3,Closed
T004465,D006,Vendor Request,Low,2026-01-02,2026-01-04,7,Closed
T004466,D009,Benefits Question,Low,2024-11-29,2024-12-01,7,Closed
T004467,D008,Benefits Question,High,2025-11-08,2025-11-10,3,Closed
T004468,D007,IT Access,Low,2024-09-09,2024-09-13,7,Closed
T004469,D006,Payroll Issue,Low,2025-08-10,2025-08-16,7,Closed
T004470,D003,Onboarding,Low,2025-08-22,2025-08-29,7,Closed
T004471,D002,IT Access,High,2024-10-03,2024-10-09,3,Closed
T004472,D006,IT Access,Medium,2024-07-09,,5,In Progress
T004473,D004,Onboarding,Low,2026-01-02,2026-01-10,7,Closed
T004474,D001,Benefits Question,High,2025-03-30,2025-04-01,3,Closed
T004475,D009,Onboarding,Low,2024-07-05,,7,Open
T004476,D010,System Support,High,2026-03-07,2026-03-11,3,Closed
T004477,D009,System Support,High,2024-10-03,2024-10-07,3,Closed
T004478,D002,Vendor Request,Low,2026-05-17,,7,In Progress
T004479,D005,Vendor Request,Low,2024-09-14,2024-09-15,7,Closed
T004480,D011,Benefits Question,High,2025-07-12,2025-07-14,3,Closed
T004481,D012,IT Access,Medium,2026-02-22,2026-02-25,5,Closed
T004482,D002,Onboarding,Low,2026-04-03,2026-04-07,7,Closed
T004483,D008,IT Access,Critical,2024-09-24,2024-09-29,1,Closed
T004484,D007,Onboarding,Low,2024-08-23,2024-08-28,7,Closed
T004485,D003,Onboarding,Medium,2026-01-29,2026-02-03,5,Closed
T004486,D006,Payroll Issue,Medium,2024-09-27,,5,Open
T004487,D011,Onboarding,Low,2025-07-04,,7,In Progress
T004488,D008,Payroll Issue,Medium,2024-06-28,,5,Open
T004489,D003,System Support,Medium,2026-01-20,2026-01-24,5,Closed
T004490,D007,IT Access,High,2026-03-23,2026-03-30,3,Closed
T004491,D012,Payroll Issue,Critical,2025-04-25,2025-04-28,1,Closed
T004492,D009,Payroll Issue,Low,2025-10-11,2025-10-15,7,Closed
T004493,D007,Payroll Issue,Critical,2024-09-26,2024-09-27,1,Closed
T004494,D004,Onboarding,High,2024-11-19,2024-11-28,3,Closed
T004495,D003,Vendor Request,Critical,2025-05-04,,1,Open
T004496,D010,Benefits Question,High,2025-03-28,2025-03-31,3,Closed
T004497,D004,Onboarding,Low,2026-01-11,2026-01-18,7,Closed
T004498,D005,System Support,Critical,2025-03-18,2025-03-21,1,Closed
T004499,D001,IT Access,Critical,2024-10-29,2024-11-03,1,Closed
T004500,D004,System Support,High,2026-05-23,2026-05-25,3,Closed
T004501,D012,Payroll Issue,Medium,2024-10-05,2024-10-07,5,Closed
T004502,D011,Onboarding,Low,2024-11-23,2024-11-27,7,Closed
T004503,D003,System Support,Low,2024-12-01,,7,In Progress
T004504,D004,Payroll Issue,Low,2025-11-10,2025-11-15,7,Closed
T004505,D012,IT Access,Critical,2026-03-04,2026-03-12,1,Closed
T004506,D004,Benefits Question,Low,2024-11-04,2024-11-04,7,Closed
T004507,D010,IT Access,Medium,2025-04-14,2025-04-18,5,Closed
T004508,D012,IT Access,Critical,2024-08-08,2024-08-10,1,Closed
T004509,D006,Payroll Issue,Critical,2025-01-25,,1,Open
T004510,D003,Payroll Issue,Low,2025-05-26,2025-05-27,7,Closed
T004511,D006,Benefits Question,Critical,2025-12-14,2025-12-15,1,Closed
T004512,D007,System Support,High,2025-10-12,2025-10-16,3,Closed
T004513,D008,System Support,Medium,2025-05-12,2025-05-16,5,Closed
T004514,D011,Payroll Issue,Medium,2025-09-18,2025-09-20,5,Closed
T004515,D007,Benefits Question,Medium,2025-12-17,2025-12-22,5,Closed
T004516,D011,System Support,Medium,2025-06-04,2025-06-09,5,Closed
T004517,D008,Vendor Request,High,2025-03-21,2025-03-27,3,Closed
T004518,D007,IT Access,High,2024-12-12,2024-12-18,3,Closed
T004519,D007,Vendor Request,Medium,2024-10-09,2024-10-11,5,Closed
T004520,D001,IT Access,Critical,2024-08-21,2024-08-28,1,Closed
T004521,D005,Payroll Issue,Critical,2024-09-28,2024-10-01,1,Closed
T004522,D002,Benefits Question,Medium,2024-09-22,2024-09-27,5,Closed
T004523,D005,Benefits Question,Medium,2025-02-23,2025-02-23,5,Closed
T004524,D007,IT Access,Critical,2024-10-08,2024-10-20,1,Closed
T004525,D002,Onboarding,Critical,2025-01-17,2025-01-22,1,Closed
T004526,D005,System Support,Medium,2026-02-26,2026-03-06,5,Closed
T004527,D008,Payroll Issue,High,2026-03-23,,3,In Progress
T004528,D008,Vendor Request,High,2024-08-09,2024-08-10,3,Closed
T004529,D003,Vendor Request,Medium,2024-06-21,2024-06-21,5,Closed
T004530,D008,Payroll Issue,Low,2025-01-15,2025-01-21,7,Closed
T004531,D004,System Support,Critical,2025-12-04,2025-12-06,1,Closed
T004532,D007,Payroll Issue,Medium,2025-04-22,2025-04-30,5,Closed
T004533,D002,Benefits Question,High,2024-07-22,2024-07-23,3,Closed
T004534,D009,Benefits Question,Low,2025-09-10,2025-09-13,7,Closed
T004535,D005,System Support,High,2025-10-24,2025-10-29,3,Closed
T004536,D012,Vendor Request,Low,2024-10-13,2024-10-17,7,Closed
T004537,D002,Onboarding,Low,2025-10-29,2025-11-01,7,Closed
T004538,D005,Benefits Question,Medium,2025-07-10,2025-07-11,5,Closed
T004539,D011,Onboarding,Medium,2024-06-16,,5,In Progress
T004540,D009,IT Access,Medium,2025-01-25,2025-02-01,5,Closed
T004541,D006,System Support,Critical,2025-01-24,2025-01-26,1,Closed
T004542,D010,Benefits Question,Low,2025-01-20,2025-01-23,7,Closed
T004543,D008,Payroll Issue,Medium,2025-06-08,2025-06-11,5,Closed
T004544,D002,System Support,High,2024-09-09,,3,Open
T004545,D012,Vendor Request,High,2024-07-08,2024-07-11,3,Closed
T004546,D012,Benefits Question,Medium,2024-07-21,2024-07-21,5,Closed
T004547,D011,Vendor Request,High,2024-11-10,2024-11-11,3,Closed
T004548,D002,Vendor Request,Critical,2024-06-08,2024-06-09,1,Closed
T004549,D010,Payroll Issue,Medium,2024-07-03,2024-07-09,5,Closed
T004550,D006,IT Access,High,2026-05-28,2026-06-02,3,Closed
T004551,D008,Payroll Issue,High,2024-06-19,,3,In Progress
T004552,D008,Payroll Issue,Critical,2024-11-04,2024-11-08,1,Closed
T004553,D009,IT Access,Low,2025-01-16,2025-01-19,7,Closed
T004554,D010,Payroll Issue,Medium,2025-11-02,2025-11-03,5,Closed
T004555,D007,IT Access,Medium,2024-10-18,2024-10-24,5,Closed
T004556,D007,Onboarding,Low,2025-06-29,2025-07-02,7,Closed
T004557,D011,Onboarding,Critical,2025-10-07,2025-10-11,1,Closed
T004558,D004,System Support,Medium,2025-06-18,,5,Open
T004559,D004,Benefits Question,Low,2026-05-23,2026-05-26,7,Closed
T004560,D001,Benefits Question,Low,2026-02-14,2026-02-17,7,Closed
T004561,D010,Vendor Request,Low,2025-03-26,2025-03-30,7,Closed
T004562,D005,System Support,Critical,2026-01-25,2026-01-26,1,Closed
T004563,D004,IT Access,High,2024-06-07,2024-06-15,3,Closed
T004564,D010,IT Access,Low,2026-04-20,2026-04-26,7,Closed
T004565,D010,Onboarding,Medium,2026-03-02,2026-03-04,5,Closed
T004566,D008,System Support,High,2026-03-06,2026-03-08,3,Closed
T004567,D009,Payroll Issue,Low,2025-09-19,2025-09-20,7,Closed
T004568,D008,Payroll Issue,Critical,2025-07-16,2025-07-21,1,Closed
T004569,D006,IT Access,Low,2026-05-14,2026-05-19,7,Closed
T004570,D010,Payroll Issue,High,2025-07-11,2025-07-13,3,Closed
T004571,D001,Vendor Request,High,2026-05-11,2026-05-12,3,Closed
T004572,D006,Vendor Request,Medium,2026-04-18,2026-04-24,5,Closed
T004573,D001,System Support,Low,2024-08-10,,7,In Progress
T004574,D011,Onboarding,Low,2026-02-24,2026-03-03,7,Closed
T004575,D004,Payroll Issue,Medium,2024-09-28,,5,In Progress
T004576,D004,System Support,Low,2025-10-12,2025-10-14,7,Closed
T004577,D012,Payroll Issue,Medium,2025-03-14,,5,In Progress
T004578,D004,Payroll Issue,Medium,2025-03-30,2025-03-30,5,Closed
T004579,D005,Vendor Request,Low,2025-06-21,2025-06-23,7,Closed
T004580,D011,Vendor Request,Medium,2025-10-15,,5,Open
T004581,D010,Payroll Issue,Low,2025-08-20,2025-08-24,7,Closed
T004582,D002,System Support,Medium,2025-02-17,,5,In Progress
