payroll_id,employee_id,pay_period,base_pay,overtime_pay,bonus_pay,total_compensation,pay_year,pay_month,pay_month_name,pay_year_month,overtime_flag
P023576,E0983,2024-08-01,6463.58,332.6,0,6796.18,2024,8,Aug,2024-08,1
P023577,E0983,2024-09-01,6463.58,47.85,250,6761.43,2024,9,Sep,2024-09,1
P023578,E0983,2024-10-01,6463.58,146.9,0,6610.48,2024,10,Oct,2024-10,1
P023579,E0983,2024-11-01,6463.58,87.2,0,6550.78,2024,11,Nov,2024-11,1
P023580,E0983,2024-12-01,6463.58,459.85,500,7423.44,2024,12,Dec,2024-12,1
P023581,E0983,2025-01-01,6463.58,453.7,250,7167.28,2025,1,Jan,2025-01,1
P023582,E0983,2025-02-01,6463.58,740.18,0,7203.77,2025,2,Feb,2025-02,1
P023583,E0983,2025-03-01,6463.58,179.3,0,6642.89,2025,3,Mar,2025-03,1
P023584,E0983,2025-04-01,6463.58,129.88,0,6593.47,2025,4,Apr,2025-04,1
P023585,E0983,2025-05-01,6463.58,181.13,250,6894.71,2025,5,May,2025-05,1
P023586,E0983,2025-06-01,6463.58,79.62,0,6543.21,2025,6,Jun,2025-06,1
P023587,E0983,2025-07-01,6463.58,444.36,500,7407.94,2025,7,Jul,2025-07,1
P023588,E0983,2025-08-01,6463.58,153.55,250,6867.13,2025,8,Aug,2025-08,1
P023589,E0983,2025-09-01,6463.58,248.9,0,6712.48,2025,9,Sep,2025-09,1
P023590,E0983,2025-10-01,6463.58,147.14,0,6610.72,2025,10,Oct,2025-10,1
P023591,E0983,2025-11-01,6463.58,20.54,250,6734.12,2025,11,Nov,2025-11,1
P023592,E0983,2025-12-01,6463.58,200.49,250,6914.07,2025,12,Dec,2025-12,1
P023593,E0984,2024-01-01,4324.25,61.92,0,4386.17,2024,1,Jan,2024-01,1
P023594,E0984,2024-02-01,4324.25,33.93,0,4358.18,2024,2,Feb,2024-02,1
P023595,E0984,2024-03-01,4324.25,120.7,0,4444.95,2024,3,Mar,2024-03,1
P023596,E0984,2024-04-01,4324.25,181.56,0,4505.81,2024,4,Apr,2024-04,1
P023597,E0984,2024-05-01,4324.25,660.25,0,4984.5,2024,5,May,2024-05,1
P023598,E0984,2024-06-01,4324.25,517.55,0,4841.8,2024,6,Jun,2024-06,1
P023599,E0984,2024-07-01,4324.25,50.98,0,4375.23,2024,7,Jul,2024-07,1
P023600,E0984,2024-08-01,4324.25,171.56,0,4495.81,2024,8,Aug,2024-08,1
P023601,E0984,2024-09-01,4324.25,81.63,0,4405.88,2024,9,Sep,2024-09,1
P023602,E0984,2024-10-01,4324.25,128.33,250,4702.58,2024,10,Oct,2024-10,1
P023603,E0984,2024-11-01,4324.25,293.62,500,5117.87,2024,11,Nov,2024-11,1
P023604,E0984,2024-12-01,4324.25,249.96,0,4574.21,2024,12,Dec,2024-12,1
P023605,E0984,2025-01-01,4324.25,514.35,0,4838.6,2025,1,Jan,2025-01,1
P023606,E0984,2025-02-01,4324.25,117.48,0,4441.73,2025,2,Feb,2025-02,1
P023607,E0984,2025-03-01,4324.25,93.33,0,4417.58,2025,3,Mar,2025-03,1
P023608,E0984,2025-04-01,4324.25,201.23,0,4525.48,2025,4,Apr,2025-04,1
P023609,E0984,2025-05-01,4324.25,19.58,0,4343.83,2025,5,May,2025-05,1
P023610,E0984,2025-06-01,4324.25,165.49,0,4489.74,2025,6,Jun,2025-06,1
P023611,E0984,2025-07-01,4324.25,399.42,0,4723.67,2025,7,Jul,2025-07,1
P023612,E0984,2025-08-01,4324.25,152.49,0,4476.74,2025,8,Aug,2025-08,1
P023613,E0984,2025-09-01,4324.25,469.31,0,4793.56,2025,9,Sep,2025-09,1
P023614,E0984,2025-10-01,4324.25,383.7,0,4707.95,2025,10,Oct,2025-10,1
P023615,E0984,2025-11-01,4324.25,371.82,500,5196.07,2025,11,Nov,2025-11,1
P023616,E0984,2025-12-01,4324.25,327.99,0,4652.24,2025,12,Dec,2025-12,1
P023617,E0985,2024-01-01,4484.17,182.86,500,5167.03,2024,1,Jan,2024-01,1
P023618,E0985,2024-02-01,4484.17,376.03,0,4860.2,2024,2,Feb,2024-02,1
P023619,E0985,2024-03-01,4484.17,840.9,0,5325.07,2024,3,Mar,2024-03,1
P023620,E0985,2024-04-01,4484.17,363.25,0,4847.42,2024,4,Apr,2024-04,1
P023621,E0985,2024-05-01,4484.17,627.2,250,5361.36,2024,5,May,2024-05,1
P023622,E0985,2024-06-01,4484.17,23.02,0,4507.18,2024,6,Jun,2024-06,1
P023623,E0985,2024-07-01,4484.17,528.9,0,5013.07,2024,7,Jul,2024-07,1
P023624,E0985,2024-08-01,4484.17,106.68,0,4590.85,2024,8,Aug,2024-08,1
P023625,E0985,2024-09-01,4484.17,147.11,0,4631.27,2024,9,Sep,2024-09,1
P023626,E0985,2024-10-01,4484.17,214.34,500,5198.5,2024,10,Oct,2024-10,1
P023627,E0985,2024-11-01,4484.17,245.3,0,4729.47,2024,11,Nov,2024-11,1
P023628,E0985,2024-12-01,4484.17,139.27,0,4623.44,2024,12,Dec,2024-12,1
P023629,E0985,2025-01-01,4484.17,219.08,0,4703.25,2025,1,Jan,2025-01,1
P023630,E0985,2025-02-01,4484.17,242.63,0,4726.79,2025,2,Feb,2025-02,1
P023631,E0985,2025-03-01,4484.17,587.27,0,5071.43,2025,3,Mar,2025-03,1
P023632,E0985,2025-04-01,4484.17,259.03,0,4743.2,2025,4,Apr,2025-04,1
P023633,E0985,2025-05-01,4484.17,499.95,250,5234.12,2025,5,May,2025-05,1
P023634,E0985,2025-06-01,4484.17,144.62,250,4878.79,2025,6,Jun,2025-06,1
P023635,E0985,2025-07-01,4484.17,548.05,0,5032.22,2025,7,Jul,2025-07,1
P023636,E0985,2025-08-01,4484.17,269.09,0,4753.26,2025,8,Aug,2025-08,1
P023637,E0985,2025-09-01,4484.17,614.96,0,5099.13,2025,9,Sep,2025-09,1
P023638,E0985,2025-10-01,4484.17,776.03,0,5260.2,2025,10,Oct,2025-10,1
P023639,E0985,2025-11-01,4484.17,469.69,0,4953.85,2025,11,Nov,2025-11,1
P023640,E0985,2025-12-01,4484.17,266.2,500,5250.36,2025,12,Dec,2025-12,1
P023641,E0986,2024-01-01,3951.92,160.51,0,4112.43,2024,1,Jan,2024-01,1
P023642,E0986,2024-02-01,3951.92,201.31,0,4153.23,2024,2,Feb,2024-02,1
P023643,E0986,2024-03-01,3951.92,219.51,0,4171.43,2024,3,Mar,2024-03,1
P023644,E0986,2024-04-01,3951.92,101.36,0,4053.28,2024,4,Apr,2024-04,1
P023645,E0986,2024-05-01,3951.92,71.22,0,4023.13,2024,5,May,2024-05,1
P023646,E0986,2024-06-01,3951.92,243.04,0,4194.96,2024,6,Jun,2024-06,1
P023647,E0986,2024-07-01,3951.92,154.53,0,4106.44,2024,7,Jul,2024-07,1
P023648,E0986,2024-08-01,3951.92,225.45,0,4177.37,2024,8,Aug,2024-08,1
P023649,E0986,2024-09-01,3951.92,86.49,0,4038.4,2024,9,Sep,2024-09,1
P023650,E0986,2024-10-01,3951.92,124.96,0,4076.87,2024,10,Oct,2024-10,1
P023651,E0986,2024-11-01,3951.92,172.73,0,4124.64,2024,11,Nov,2024-11,1
P023652,E0986,2024-12-01,3951.92,282.3,1000,5234.22,2024,12,Dec,2024-12,1
P023653,E0986,2025-01-01,3951.92,417.54,0,4369.45,2025,1,Jan,2025-01,1
P023654,E0986,2025-02-01,3951.92,319.72,0,4271.64,2025,2,Feb,2025-02,1
P023655,E0986,2025-03-01,3951.92,78.57,0,4030.49,2025,3,Mar,2025-03,1
P023656,E0986,2025-04-01,3951.92,121.99,250,4323.91,2025,4,Apr,2025-04,1
P023657,E0986,2025-05-01,3951.92,178.92,0,4130.83,2025,5,May,2025-05,1
P023658,E0986,2025-06-01,3951.92,139.46,0,4091.37,2025,6,Jun,2025-06,1
P023659,E0986,2025-07-01,3951.92,361.84,0,4313.75,2025,7,Jul,2025-07,1
P023660,E0986,2025-08-01,3951.92,159.03,0,4110.95,2025,8,Aug,2025-08,1
P023661,E0986,2025-09-01,3951.92,272.58,0,4224.5,2025,9,Sep,2025-09,1
P023662,E0986,2025-10-01,3951.92,344.76,0,4296.68,2025,10,Oct,2025-10,1
P023663,E0986,2025-11-01,3951.92,62.99,0,4014.91,2025,11,Nov,2025-11,1
P023664,E0986,2025-12-01,3951.92,156.56,0,4108.48,2025,12,Dec,2025-12,1
P023665,E0987,2024-01-01,4334.17,134.56,0,4468.72,2024,1,Jan,2024-01,1
P023666,E0987,2024-02-01,4334.17,113.07,0,4447.24,2024,2,Feb,2024-02,1
P023667,E0987,2024-03-01,4334.17,395.26,0,4729.43,2024,3,Mar,2024-03,1
P023668,E0987,2024-04-01,4334.17,158.31,250,4742.47,2024,4,Apr,2024-04,1
P023669,E0987,2024-05-01,4334.17,88.8,0,4422.97,2024,5,May,2024-05,1
P023670,E0987,2024-06-01,4334.17,57.92,0,4392.09,2024,6,Jun,2024-06,1
P023671,E0987,2024-07-01,4334.17,602.24,0,4936.41,2024,7,Jul,2024-07,1
P023672,E0987,2024-08-01,4334.17,680.37,0,5014.53,2024,8,Aug,2024-08,1
P023673,E0987,2024-09-01,4334.17,202.25,0,4536.42,2024,9,Sep,2024-09,1
P023674,E0987,2024-10-01,4334.17,90.7,500,4924.86,2024,10,Oct,2024-10,1
P023675,E0987,2024-11-01,4334.17,136.53,0,4470.7,2024,11,Nov,2024-11,1
P023676,E0987,2024-12-01,4334.17,337.69,0,4671.85,2024,12,Dec,2024-12,1
P023677,E0987,2025-01-01,4334.17,475.37,0,4809.54,2025,1,Jan,2025-01,1
P023678,E0987,2025-02-01,4334.17,336.02,0,4670.19,2025,2,Feb,2025-02,1
P023679,E0987,2025-03-01,4334.17,187.95,0,4522.12,2025,3,Mar,2025-03,1
P023680,E0987,2025-04-01,4334.17,117.08,0,4451.25,2025,4,Apr,2025-04,1
P023681,E0987,2025-05-01,4334.17,195.09,0,4529.26,2025,5,May,2025-05,1
P023682,E0987,2025-06-01,4334.17,425.09,500,5259.26,2025,6,Jun,2025-06,1
P023683,E0987,2025-07-01,4334.17,313.26,0,4647.42,2025,7,Jul,2025-07,1
P023684,E0987,2025-08-01,4334.17,171.42,0,4505.59,2025,8,Aug,2025-08,1
P023685,E0987,2025-09-01,4334.17,98.95,250,4683.12,2025,9,Sep,2025-09,1
P023686,E0987,2025-10-01,4334.17,204.19,0,4538.36,2025,10,Oct,2025-10,1
P023687,E0987,2025-11-01,4334.17,99.09,0,4433.25,2025,11,Nov,2025-11,1
P023688,E0987,2025-12-01,4334.17,187.89,0,4522.05,2025,12,Dec,2025-12,1
P023689,E0988,2024-01-01,4672.08,23.94,0,4696.02,2024,1,Jan,2024-01,1
P023690,E0988,2024-02-01,4672.08,292.13,0,4964.22,2024,2,Feb,2024-02,1
P023691,E0988,2024-03-01,4672.08,86.31,0,4758.39,2024,3,Mar,2024-03,1
P023692,E0988,2024-04-01,4672.08,194.3,0,4866.38,2024,4,Apr,2024-04,1
P023693,E0988,2024-05-01,4672.08,239.07,0,4911.15,2024,5,May,2024-05,1
P023694,E0988,2024-06-01,4672.08,422.54,0,5094.63,2024,6,Jun,2024-06,1
P023695,E0988,2024-07-01,4672.08,240.33,1000,5912.41,2024,7,Jul,2024-07,1
P023696,E0988,2024-08-01,4672.08,183.2,250,5105.29,2024,8,Aug,2024-08,1
P023697,E0988,2024-09-01,4672.08,63.53,0,4735.62,2024,9,Sep,2024-09,1
P023698,E0988,2024-10-01,4672.08,141.57,0,4813.65,2024,10,Oct,2024-10,1
P023699,E0988,2024-11-01,4672.08,117.43,250,5039.51,2024,11,Nov,2024-11,1
P023700,E0988,2024-12-01,4672.08,466.78,0,5138.86,2024,12,Dec,2024-12,1
P023701,E0988,2025-01-01,4672.08,370.51,250,5292.59,2025,1,Jan,2025-01,1
P023702,E0988,2025-02-01,4672.08,348.1,0,5020.18,2025,2,Feb,2025-02,1
P023703,E0988,2025-03-01,4672.08,224.11,0,4896.19,2025,3,Mar,2025-03,1
P023704,E0988,2025-04-01,4672.08,82.41,0,4754.49,2025,4,Apr,2025-04,1
P023705,E0988,2025-05-01,4672.08,144.1,0,4816.18,2025,5,May,2025-05,1
P023706,E0988,2025-06-01,4672.08,176.1,0,4848.19,2025,6,Jun,2025-06,1
P023707,E0988,2025-07-01,4672.08,504.3,250,5426.39,2025,7,Jul,2025-07,1
P023708,E0988,2025-08-01,4672.08,723.85,250,5645.93,2025,8,Aug,2025-08,1
P023709,E0988,2025-09-01,4672.08,225.85,0,4897.93,2025,9,Sep,2025-09,1
P023710,E0988,2025-10-01,4672.08,291.41,0,4963.49,2025,10,Oct,2025-10,1
P023711,E0988,2025-11-01,4672.08,22.83,250,4944.91,2025,11,Nov,2025-11,1
P023712,E0988,2025-12-01,4672.08,233.51,0,4905.59,2025,12,Dec,2025-12,1
P023713,E0989,2024-01-01,3759.83,116.6,0,3876.43,2024,1,Jan,2024-01,1
P023714,E0989,2024-02-01,3759.83,326.24,0,4086.08,2024,2,Feb,2024-02,1
P023715,E0989,2024-03-01,3759.83,245.61,0,4005.44,2024,3,Mar,2024-03,1
P023716,E0989,2024-04-01,3759.83,89.85,500,4349.69,2024,4,Apr,2024-04,1
P023717,E0989,2024-05-01,3759.83,198.58,250,4208.41,2024,5,May,2024-05,1
P023718,E0989,2024-06-01,3759.83,446.51,1000,5206.34,2024,6,Jun,2024-06,1
P023719,E0989,2024-07-01,3759.83,603.36,0,4363.19,2024,7,Jul,2024-07,1
P023720,E0989,2024-08-01,3759.83,792.69,0,4552.52,2024,8,Aug,2024-08,1
P023721,E0989,2024-09-01,3759.83,94.62,0,3854.46,2024,9,Sep,2024-09,1
P023722,E0989,2024-10-01,3759.83,132.07,0,3891.91,2024,10,Oct,2024-10,1
P023723,E0989,2024-11-01,3759.83,32.01,0,3791.84,2024,11,Nov,2024-11,1
P023724,E0989,2024-12-01,3759.83,190.15,0,3949.99,2024,12,Dec,2024-12,1
P023725,E0989,2025-01-01,3759.83,525.35,0,4285.18,2025,1,Jan,2025-01,1
P023726,E0989,2025-02-01,3759.83,557.48,1000,5317.32,2025,2,Feb,2025-02,1
P023727,E0989,2025-03-01,3759.83,304.99,0,4064.82,2025,3,Mar,2025-03,1
P023728,E0989,2025-04-01,3759.83,127.84,0,3887.68,2025,4,Apr,2025-04,1
P023729,E0989,2025-05-01,3759.83,411.55,0,4171.39,2025,5,May,2025-05,1
P023730,E0989,2025-06-01,3759.83,134.53,0,3894.36,2025,6,Jun,2025-06,1
P023731,E0989,2025-07-01,3759.83,394.29,0,4154.13,2025,7,Jul,2025-07,1
P023732,E0989,2025-08-01,3759.83,148.37,0,3908.2,2025,8,Aug,2025-08,1
P023733,E0989,2025-09-01,3759.83,224.96,0,3984.79,2025,9,Sep,2025-09,1
P023734,E0989,2025-10-01,3759.83,385.02,0,4144.86,2025,10,Oct,2025-10,1
P023735,E0989,2025-11-01,3759.83,67.92,0,3827.75,2025,11,Nov,2025-11,1
P023736,E0989,2025-12-01,3759.83,41.46,0,3801.3,2025,12,Dec,2025-12,1
P023737,E0990,2024-01-01,8342.25,45.56,0,8387.81,2024,1,Jan,2024-01,1
P023738,E0990,2024-02-01,8342.25,72.19,500,8914.44,2024,2,Feb,2024-02,1
P023739,E0990,2024-03-01,8342.25,130.83,0,8473.08,2024,3,Mar,2024-03,1
P023740,E0990,2024-04-01,8342.25,170.52,250,8762.77,2024,4,Apr,2024-04,1
P023741,E0990,2024-05-01,8342.25,668.99,0,9011.24,2024,5,May,2024-05,1
P023742,E0990,2024-06-01,8342.25,73.85,0,8416.1,2024,6,Jun,2024-06,1
P023743,E0990,2024-07-01,8342.25,213.01,0,8555.26,2024,7,Jul,2024-07,1
P023744,E0990,2024-08-01,8342.25,267.93,0,8610.18,2024,8,Aug,2024-08,1
P023745,E0990,2024-09-01,8342.25,423.74,0,8765.99,2024,9,Sep,2024-09,1
P023746,E0990,2024-10-01,8342.25,262.56,250,8854.81,2024,10,Oct,2024-10,1
P023747,E0990,2024-11-01,8342.25,342.03,250,8934.28,2024,11,Nov,2024-11,1
P023748,E0990,2024-12-01,8342.25,546.7,250,9138.95,2024,12,Dec,2024-12,1
P023749,E0990,2025-01-01,8342.25,184.59,500,9026.84,2025,1,Jan,2025-01,1
P023750,E0990,2025-02-01,8342.25,502.19,1000,9844.44,2025,2,Feb,2025-02,1
P023751,E0990,2025-03-01,8342.25,159.74,250,8751.99,2025,3,Mar,2025-03,1
P023752,E0990,2025-04-01,8342.25,213.39,0,8555.64,2025,4,Apr,2025-04,1
P023753,E0990,2025-05-01,8342.25,143.65,1000,9485.9,2025,5,May,2025-05,1
P023754,E0990,2025-06-01,8342.25,119.56,0,8461.81,2025,6,Jun,2025-06,1
P023755,E0990,2025-07-01,8342.25,139.71,0,8481.96,2025,7,Jul,2025-07,1
P023756,E0990,2025-08-01,8342.25,114.78,500,8957.03,2025,8,Aug,2025-08,1
P023757,E0990,2025-09-01,8342.25,61.03,0,8403.28,2025,9,Sep,2025-09,1
P023758,E0990,2025-10-01,8342.25,291.0,0,8633.25,2025,10,Oct,2025-10,1
P023759,E0990,2025-11-01,8342.25,31.86,0,8374.11,2025,11,Nov,2025-11,1
P023760,E0990,2025-12-01,8342.25,85.95,0,8428.2,2025,12,Dec,2025-12,1
P023761,E0991,2024-01-01,4918.42,123.06,0,5041.48,2024,1,Jan,2024-01,1
P023762,E0991,2024-02-01,4918.42,74.65,0,4993.06,2024,2,Feb,2024-02,1
P023763,E0991,2024-03-01,4918.42,231.34,0,5149.76,2024,3,Mar,2024-03,1
P023764,E0991,2024-04-01,4918.42,66.69,0,4985.1,2024,4,Apr,2024-04,1
P023765,E0991,2024-05-01,4918.42,228.71,0,5147.13,2024,5,May,2024-05,1
P023766,E0991,2024-06-01,4918.42,51.75,500,5470.17,2024,6,Jun,2024-06,1
P023767,E0991,2024-07-01,4918.42,269.07,0,5187.49,2024,7,Jul,2024-07,1
P023768,E0991,2024-08-01,4918.42,476.72,0,5395.14,2024,8,Aug,2024-08,1
P023769,E0991,2024-09-01,4918.42,264.87,0,5183.29,2024,9,Sep,2024-09,1
P023770,E0991,2024-10-01,4918.42,116.16,0,5034.58,2024,10,Oct,2024-10,1
P023771,E0991,2024-11-01,4918.42,182.67,250,5351.08,2024,11,Nov,2024-11,1
P023772,E0991,2024-12-01,4918.42,392.35,500,5810.77,2024,12,Dec,2024-12,1
P023773,E0991,2025-01-01,4918.42,174.68,0,5093.09,2025,1,Jan,2025-01,1
P023774,E0991,2025-02-01,4918.42,268.83,0,5187.24,2025,2,Feb,2025-02,1
P023775,E0991,2025-03-01,4918.42,166.71,0,5085.12,2025,3,Mar,2025-03,1
P023776,E0991,2025-04-01,4918.42,74.55,0,4992.97,2025,4,Apr,2025-04,1
P023777,E0991,2025-05-01,4918.42,78.39,500,5496.81,2025,5,May,2025-05,1
P023778,E0991,2025-06-01,4918.42,249.92,0,5168.34,2025,6,Jun,2025-06,1
P023779,E0991,2025-07-01,4918.42,603.63,500,6022.05,2025,7,Jul,2025-07,1
P023780,E0991,2025-08-01,4918.42,238.43,0,5156.84,2025,8,Aug,2025-08,1
P023781,E0991,2025-09-01,4918.42,287.85,0,5206.26,2025,9,Sep,2025-09,1
P023782,E0991,2025-10-01,4918.42,605.44,0,5523.86,2025,10,Oct,2025-10,1
P023783,E0991,2025-11-01,4918.42,356.06,250,5524.48,2025,11,Nov,2025-11,1
P023784,E0991,2025-12-01,4918.42,646.67,0,5565.09,2025,12,Dec,2025-12,1
P023785,E0992,2024-01-01,4605.33,164.21,0,4769.54,2024,1,Jan,2024-01,1
P023786,E0992,2024-02-01,4605.33,100.32,0,4705.65,2024,2,Feb,2024-02,1
P023787,E0992,2024-03-01,4605.33,198.79,250,5054.12,2024,3,Mar,2024-03,1
P023788,E0992,2024-04-01,4605.33,759.22,500,5864.56,2024,4,Apr,2024-04,1
P023789,E0992,2024-05-01,4605.33,221.81,0,4827.14,2024,5,May,2024-05,1
P023790,E0992,2024-06-01,4605.33,398.79,500,5504.13,2024,6,Jun,2024-06,1
P023791,E0992,2024-07-01,4605.33,406.93,0,5012.26,2024,7,Jul,2024-07,1
P023792,E0992,2024-08-01,4605.33,1036.43,250,5891.76,2024,8,Aug,2024-08,1
P023793,E0992,2024-09-01,4605.33,65.83,500,5171.16,2024,9,Sep,2024-09,1
P023794,E0992,2024-10-01,4605.33,698.39,0,5303.72,2024,10,Oct,2024-10,1
P023795,E0992,2024-11-01,4605.33,995.12,250,5850.45,2024,11,Nov,2024-11,1
P023796,E0992,2024-12-01,4605.33,851.28,0,5456.62,2024,12,Dec,2024-12,1
P023797,E0992,2025-01-01,4605.33,338.64,500,5443.97,2025,1,Jan,2025-01,1
P023798,E0992,2025-02-01,4605.33,373.4,0,4978.73,2025,2,Feb,2025-02,1
P023799,E0992,2025-03-01,4605.33,725.27,0,5330.6,2025,3,Mar,2025-03,1
P023800,E0992,2025-04-01,4605.33,913.76,1000,6519.09,2025,4,Apr,2025-04,1
P023801,E0992,2025-05-01,4605.33,233.35,500,5338.68,2025,5,May,2025-05,1
P023802,E0992,2025-06-01,4605.33,1329.82,0,5935.15,2025,6,Jun,2025-06,1
P023803,E0992,2025-07-01,4605.33,704.72,0,5310.05,2025,7,Jul,2025-07,1
P023804,E0992,2025-08-01,4605.33,324.37,0,4929.71,2025,8,Aug,2025-08,1
P023805,E0992,2025-09-01,4605.33,586.11,0,5191.45,2025,9,Sep,2025-09,1
P023806,E0992,2025-10-01,4605.33,339.15,250,5194.48,2025,10,Oct,2025-10,1
P023807,E0992,2025-11-01,4605.33,255.0,0,4860.33,2025,11,Nov,2025-11,1
P023808,E0992,2025-12-01,4605.33,380.82,0,4986.16,2025,12,Dec,2025-12,1
P023809,E0993,2024-01-01,4653.17,239.16,250,5142.33,2024,1,Jan,2024-01,1
P023810,E0993,2024-02-01,4653.17,107.6,0,4760.76,2024,2,Feb,2024-02,1
P023811,E0993,2024-03-01,4653.17,151.87,0,4805.03,2024,3,Mar,2024-03,1
P023812,E0993,2024-04-01,4653.17,519.45,0,5172.61,2024,4,Apr,2024-04,1
P023813,E0993,2024-05-01,4653.17,381.93,0,5035.1,2024,5,May,2024-05,1
P023814,E0993,2024-06-01,4653.17,607.25,500,5760.42,2024,6,Jun,2024-06,1
P023815,E0993,2024-07-01,4653.17,183.93,0,4837.09,2024,7,Jul,2024-07,1
P023816,E0993,2024-08-01,4653.17,552.71,250,5455.87,2024,8,Aug,2024-08,1
P023817,E0993,2024-09-01,4653.17,138.03,0,4791.19,2024,9,Sep,2024-09,1
P023818,E0993,2024-10-01,4653.17,791.03,0,5444.2,2024,10,Oct,2024-10,1
P023819,E0993,2024-11-01,4653.17,459.76,0,5112.93,2024,11,Nov,2024-11,1
P023820,E0993,2024-12-01,4653.17,272.82,250,5175.99,2024,12,Dec,2024-12,1
P023821,E0993,2025-01-01,4653.17,65.17,0,4718.33,2025,1,Jan,2025-01,1
P023822,E0993,2025-02-01,4653.17,323.43,0,4976.6,2025,2,Feb,2025-02,1
P023823,E0993,2025-03-01,4653.17,735.81,0,5388.98,2025,3,Mar,2025-03,1
P023824,E0993,2025-04-01,4653.17,607.44,500,5760.61,2025,4,Apr,2025-04,1
P023825,E0993,2025-05-01,4653.17,537.59,500,5690.76,2025,5,May,2025-05,1
P023826,E0993,2025-06-01,4653.17,253.98,250,5157.15,2025,6,Jun,2025-06,1
P023827,E0993,2025-07-01,4653.17,715.93,0,5369.09,2025,7,Jul,2025-07,1
P023828,E0993,2025-08-01,4653.17,530.78,0,5183.94,2025,8,Aug,2025-08,1
P023829,E0993,2025-09-01,4653.17,174.97,0,4828.13,2025,9,Sep,2025-09,1
P023830,E0993,2025-10-01,4653.17,768.17,0,5421.33,2025,10,Oct,2025-10,1
P023831,E0993,2025-11-01,4653.17,213.78,250,5116.95,2025,11,Nov,2025-11,1
P023832,E0993,2025-12-01,4653.17,137.19,0,4790.36,2025,12,Dec,2025-12,1
P023833,E0994,2024-01-01,6443.33,449.84,0,6893.17,2024,1,Jan,2024-01,1
P023834,E0994,2024-02-01,6443.33,128.38,500,7071.72,2024,2,Feb,2024-02,1
P023835,E0994,2024-03-01,6443.33,85.47,0,6528.8,2024,3,Mar,2024-03,1
P023836,E0994,2024-04-01,6443.33,262.17,0,6705.51,2024,4,Apr,2024-04,1
P023837,E0994,2024-05-01,6443.33,451.61,0,6894.94,2024,5,May,2024-05,1
P023838,E0994,2024-06-01,6443.33,78.0,500,7021.33,2024,6,Jun,2024-06,1
P023839,E0994,2024-07-01,6443.33,56.61,0,6499.95,2024,7,Jul,2024-07,1
P023840,E0994,2024-08-01,6443.33,138.19,0,6581.52,2024,8,Aug,2024-08,1
P023841,E0994,2024-09-01,6443.33,589.28,0,7032.61,2024,9,Sep,2024-09,1
P023842,E0994,2024-10-01,6443.33,365.64,250,7058.98,2024,10,Oct,2024-10,1
P023843,E0994,2024-11-01,6443.33,148.5,0,6591.83,2024,11,Nov,2024-11,1
P023844,E0994,2024-12-01,6443.33,52.94,0,6496.27,2024,12,Dec,2024-12,1
P023845,E0994,2025-01-01,6443.33,95.24,1000,7538.57,2025,1,Jan,2025-01,1
P023846,E0994,2025-02-01,6443.33,127.81,250,6821.14,2025,2,Feb,2025-02,1
P023847,E0994,2025-03-01,6443.33,127.23,250,6820.56,2025,3,Mar,2025-03,1
P023848,E0994,2025-04-01,6443.33,320.93,0,6764.26,2025,4,Apr,2025-04,1
P023849,E0994,2025-05-01,6443.33,178.1,0,6621.43,2025,5,May,2025-05,1
P023850,E0994,2025-06-01,6443.33,272.09,0,6715.42,2025,6,Jun,2025-06,1
P023851,E0994,2025-07-01,6443.33,135.41,250,6828.74,2025,7,Jul,2025-07,1
P023852,E0994,2025-08-01,6443.33,359.03,0,6802.37,2025,8,Aug,2025-08,1
P023853,E0994,2025-09-01,6443.33,662.01,0,7105.35,2025,9,Sep,2025-09,1
P023854,E0994,2025-10-01,6443.33,302.01,250,6995.34,2025,10,Oct,2025-10,1
P023855,E0994,2025-11-01,6443.33,136.14,0,6579.48,2025,11,Nov,2025-11,1
P023856,E0994,2025-12-01,6443.33,329.5,0,6772.83,2025,12,Dec,2025-12,1
P023857,E0995,2024-01-01,6578.75,321.95,0,6900.7,2024,1,Jan,2024-01,1
P023858,E0995,2024-02-01,6578.75,608.94,0,7187.69,2024,2,Feb,2024-02,1
P023859,E0995,2024-03-01,6578.75,438.19,0,7016.94,2024,3,Mar,2024-03,1
P023860,E0995,2024-04-01,6578.75,462.21,0,7040.96,2024,4,Apr,2024-04,1
P023861,E0995,2024-05-01,6578.75,635.05,500,7713.8,2024,5,May,2024-05,1
P023862,E0995,2024-06-01,6578.75,275.61,0,6854.36,2024,6,Jun,2024-06,1
P023863,E0995,2024-07-01,6578.75,801.88,0,7380.63,2024,7,Jul,2024-07,1
P023864,E0995,2024-08-01,6578.75,654.18,0,7232.93,2024,8,Aug,2024-08,1
P023865,E0995,2024-09-01,6578.75,242.95,0,6821.7,2024,9,Sep,2024-09,1
P023866,E0995,2024-10-01,6578.75,606.82,0,7185.57,2024,10,Oct,2024-10,1
P023867,E0995,2024-11-01,6578.75,291.54,250,7120.29,2024,11,Nov,2024-11,1
P023868,E0995,2024-12-01,6578.75,672.16,0,7250.91,2024,12,Dec,2024-12,1
P023869,E0995,2025-01-01,6578.75,369.54,500,7448.29,2025,1,Jan,2025-01,1
P023870,E0995,2025-02-01,6578.75,613.73,0,7192.48,2025,2,Feb,2025-02,1
P023871,E0995,2025-03-01,6578.75,187.84,250,7016.59,2025,3,Mar,2025-03,1
P023872,E0995,2025-04-01,6578.75,858.01,0,7436.76,2025,4,Apr,2025-04,1
